Norway, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 19/04/2023
Year    Age        Exposure
1998     17        25983.65
1998     18        25921.70
1998     19        26610.69
1998     20        26202.39
1998     21        26905.58
1998     22        28054.72
1998     23        29787.91
1998     24        31248.18
1998     25        32330.96
1998     26        33458.58
1998     27        33484.59
1998     28        33906.20
1998     29        34787.80
1998     30        34046.86
1998     31        33745.33
1998     32        33759.02
1998     33        33365.24
1998     34        32458.02
1998     35        31976.84
1998     36        31334.03
1998     37        31098.33
1998     38        31133.55
1998     39        31295.88
1998     40        31309.52
1998     41        31240.91
1998     42        31228.32
1998     43        30752.64
1998     44        30268.00
1998     45        30361.70
1998     46        28882.27
1998     47        28929.91
1998     48        29380.21
1998     49        29516.81
1998     50        30356.38
1998     51        31463.51
1998     52        30835.35
1998     53        28177.92
1998     54        26587.23
1998     55        23524.36
1999     12        26710.39
1999     13        26061.73
1999     14        25693.94
1999     15        25402.98
1999     16        25427.52
1999     17        25961.89
1999     18        26146.44
1999     19        26345.42
1999     20        26836.78
1999     21        26447.99
1999     22        27123.14
1999     23        28357.68
1999     24        30036.57
1999     25        31527.23
1999     26        32627.99
1999     27        33717.90
1999     28        33739.38
1999     29        34142.25
1999     30        35014.29
1999     31        34257.79
1999     32        33895.49
1999     33        33878.42
1999     34        33506.67
1999     35        32580.69
1999     36        32096.26
1999     37        31451.86
1999     38        31175.05
1999     39        31198.61
1999     40        31347.96
1999     41        31349.69
1999     42        31292.71
1999     43        31253.49
1999     44        30775.14
1999     45        30274.69
1999     46        30378.35
1999     47        28866.52
1999     48        28904.85
1999     49        29335.20
1999     50        29480.79
1999     51        30286.90
1999     52        31407.25
1999     53        30740.79
1999     54        28088.82
1999     55        26503.29
2000     12        28307.88
2000     13        26828.88
2000     14        26148.74
2000     15        25776.08
2000     16        25518.82
2000     17        25594.35
2000     18        26127.30
2000     19        26515.35
2000     20        26471.09
2000     21        27004.95
2000     22        26625.32
2000     23        27364.90
2000     24        28581.14
2000     25        30305.18
2000     26        31783.56
2000     27        32848.37
2000     28        33909.25
2000     29        33964.71
2000     30        34323.80
2000     31        35195.25
2000     32        34420.13
2000     33        34015.65
2000     34        33995.78
2000     35        33604.30
2000     36        32663.12
2000     37        32192.69
2000     38        31522.97
2000     39        31210.22
2000     40        31239.20
2000     41        31376.07
2000     42        31367.07
2000     43        31318.18
2000     44        31261.68
2000     45        30774.25
2000     46        30274.66
2000     47        30348.63
2000     48        28835.73
2000     49        28847.66
2000     50        29298.36
2000     51        29436.60
2000     52        30225.15
2000     53        31323.71
2000     54        30641.03
2000     55        27991.38
2001     12        29127.93
2001     13        28350.75
2001     14        26863.29
2001     15        26189.98
2001     16        25851.88
2001     17        25663.43
2001     18        25757.10
2001     19        26400.34
2001     20        26609.57
2001     21        26607.94
2001     22        27186.37
2001     23        26814.94
2001     24        27609.50
2001     25        28845.35
2001     26        30526.02
2001     27        31981.38
2001     28        32995.81
2001     29        34067.48
2001     30        34065.30
2001     31        34433.11
2001     32        35293.04
2001     33        34522.61
2001     34        34081.38
2001     35        34036.36
2001     36        33645.21
2001     37        32716.79
2001     38        32213.72
2001     39        31530.07
2001     40        31231.54
2001     41        31254.17
2001     42        31363.11
2001     43        31366.96
2001     44        31318.15
2001     45        31233.39
2001     46        30733.97
2001     47        30221.26
2001     48        30294.03
2001     49        28785.36
2001     50        28783.22
2001     51        29242.23
2001     52        29355.26
2001     53        30137.62
2001     54        31213.14
2001     55        30521.82
2002     12        30440.43
2002     13        29192.29
2002     14        28427.76
2002     15        26955.44
2002     16        26297.21
2002     17        26026.09
2002     18        25836.98
2002     19        26065.89
2002     20        26572.97
2002     21        26811.44
2002     22        26868.58
2002     23        27490.59
2002     24        27141.83
2002     25        27958.02
2002     26        29182.66
2002     27        30819.17
2002     28        32217.53
2002     29        33219.76
2002     30        34247.31
2002     31        34239.06
2002     32        34601.85
2002     33        35456.36
2002     34        34625.31
2002     35        34172.18
2002     36        34123.78
2002     37        33731.96
2002     38        32785.65
2002     39        32288.14
2002     40        31570.96
2002     41        31288.35
2002     42        31272.42
2002     43        31417.57
2002     44        31401.38
2002     45        31299.16
2002     46        31210.58
2002     47        30701.18
2002     48        30181.15
2002     49        30261.30
2002     50        28737.06
2002     51        28720.87
2002     52        29164.94
2002     53        29274.91
2002     54        30043.00
2002     55        31091.52
2003     12        30783.89
2003     13        30538.95
2003     14        29309.74
2003     15        28534.97
2003     16        27079.98
2003     17        26465.19
2003     18        26211.47
2003     19        26150.17
2003     20        26260.79
2003     21        26807.23
2003     22        27093.04
2003     23        27185.35
2003     24        27830.97
2003     25        27466.82
2003     26        28329.97
2003     27        29488.41
2003     28        31103.00
2003     29        32478.73
2003     30        33420.66
2003     31        34423.02
2003     32        34432.73
2003     33        34764.69
2003     34        35585.58
2003     35        34738.01
2003     36        34275.57
2003     37        34240.71
2003     38        33838.71
2003     39        32891.02
2003     40        32333.91
2003     41        31618.91
2003     42        31319.81
2003     43        31327.50
2003     44        31447.64
2003     45        31396.20
2003     46        31300.14
2003     47        31205.08
2003     48        30680.70
2003     49        30150.40
2003     50        30218.02
2003     51        28690.78
2003     52        28644.36
2003     53        29094.36
2003     54        29189.32
2003     55        29930.62
2004     12        30420.23
2004     13        30874.11
2004     14        30653.05
2004     15        29391.76
2004     16        28666.59
2004     17        27210.24
2004     18        26620.39
2004     19        26468.18
2004     20        26334.87
2004     21        26447.75
2004     22        27052.25
2004     23        27402.80
2004     24        27485.12
2004     25        28130.12
2004     26        27781.35
2004     27        28597.52
2004     28        29736.06
2004     29        31353.38
2004     30        32692.45
2004     31        33555.75
2004     32        34558.05
2004     33        34563.24
2004     34        34893.67
2004     35        35670.69
2004     36        34841.30
2004     37        34357.56
2004     38        34315.56
2004     39        33903.24
2004     40        32936.53
2004     41        32369.86
2004     42        31657.46
2004     43        31333.10
2004     44        31347.62
2004     45        31447.44
2004     46        31404.92
2004     47        31284.47
2004     48        31184.58
2004     49        30643.47
2004     50        30099.94
2004     51        30170.93
2004     52        28620.51
2004     53        28579.36
2004     54        29010.72
2004     55        29090.77
2005     12        30213.75
2005     13        30518.74
2005     14        30994.30
2005     15        30751.01
2005     16        29530.73
2005     17        28786.62
2005     18        27347.13
2005     19        26868.08
2005     20        26686.44
2005     21        26512.57
2005     22        26727.88
2005     23        27437.46
2005     24        27727.47
2005     25        27872.02
2005     26        28520.58
2005     27        28126.11
2005     28        28919.75
2005     29        30048.72
2005     30        31625.97
2005     31        32878.68
2005     32        33732.78
2005     33        34730.57
2005     34        34737.93
2005     35        35029.52
2005     36        35805.01
2005     37        34934.10
2005     38        34449.49
2005     39        34375.00
2005     40        33976.64
2005     41        33001.30
2005     42        32414.53
2005     43        31688.38
2005     44        31360.04
2005     45        31367.30
2005     46        31457.77
2005     47        31392.15
2005     48        31258.96
2005     49        31138.09
2005     50        30606.64
2005     51        30041.19
2005     52        30101.95
2005     53        28560.61
2005     54        28494.59
2005     55        28923.91
2006     12        30293.46
2006     13        30326.64
2006     14        30630.90
2006     15        31099.82
2006     16        30883.03
2006     17        29673.96
2006     18        28942.15
2006     19        27616.07
2006     20        27078.36
2006     21        26887.96
2006     22        26823.52
2006     23        27154.86
2006     24        27839.79
2006     25        28121.26
2006     26        28336.94
2006     27        28977.21
2006     28        28577.54
2006     29        29274.45
2006     30        30366.84
2006     31        31886.01
2006     32        33121.33
2006     33        33928.20
2006     34        34945.44
2006     35        34927.52
2006     36        35209.22
2006     37        35960.98
2006     38        35059.66
2006     39        34550.80
2006     40        34450.65
2006     41        34052.41
2006     42        33062.15
2006     43        32456.90
2006     44        31707.72
2006     45        31390.51
2006     46        31372.32
2006     47        31443.94
2006     48        31387.68
2006     49        31210.08
2006     50        31118.36
2006     51        30559.52
2006     52        29978.24
2006     53        30044.61
2006     54        28486.20
2006     55        28429.39
2007     12        30640.19
2007     13        30433.60
2007     14        30449.59
2007     15        30750.76
2007     16        31242.77
2007     17        31070.01
2007     18        29826.93
2007     19        29242.94
2007     20        27866.72
2007     21        27374.53
2007     22        27287.88
2007     23        27340.62
2007     24        27746.65
2007     25        28401.09
2007     26        28815.82
2007     27        29006.12
2007     28        29612.87
2007     29        29064.17
2007     30        29709.26
2007     31        30753.27
2007     32        32218.70
2007     33        33380.50
2007     34        34196.40
2007     35        35198.64
2007     36        35155.98
2007     37        35407.83
2007     38        36125.35
2007     39        35225.58
2007     40        34658.21
2007     41        34557.73
2007     42        34146.00
2007     43        33120.25
2007     44        32517.55
2007     45        31753.92
2007     46        31422.45
2007     47        31376.04
2007     48        31473.72
2007     49        31362.11
2007     50        31205.22
2007     51        31094.07
2007     52        30522.06
2007     53        29937.94
2007     54        29986.39
2007     55        28423.51
2008     12        30741.35
2008     13        30811.15
2008     14        30616.31
2008     15        30603.01
2008     16        30912.84
2008     17        31431.98
2008     18        31243.73
2008     19        30147.88
2008     20        29577.14
2008     21        28295.23
2008     22        27909.55
2008     23        27949.16
2008     24        28115.10
2008     25        28593.58
2008     26        29317.14
2008     27        29683.73
2008     28        29837.18
2008     29        30298.49
2008     30        29650.25
2008     31        30240.32
2008     32        31210.16
2008     33        32606.38
2008     34        33736.71
2008     35        34527.64
2008     36        35498.77
2008     37        35423.90
2008     38        35641.55
2008     39        36350.39
2008     40        35418.12
2008     41        34831.81
2008     42        34697.36
2008     43        34257.75
2008     44        33237.14
2008     45        32622.26
2008     46        31848.50
2008     47        31488.97
2008     48        31421.11
2008     49        31504.08
2008     50        31382.61
2008     51        31198.48
2008     52        31080.14
2008     53        30502.24
2008     54        29890.37
2008     55        29924.75
2009     12        31214.40
2009     13        30919.93
2009     14        31006.17
2009     15        30778.98
2009     16        30791.35
2009     17        31079.11
2009     18        31636.49
2009     19        31589.73
2009     20        30509.51
2009     21        30084.91
2009     22        28918.58
2009     23        28664.96
2009     24        28802.20
2009     25        29096.54
2009     26        29557.77
2009     27        30211.70
2009     28        30534.73
2009     29        30596.05
2009     30        30938.34
2009     31        30204.24
2009     32        30695.23
2009     33        31607.78
2009     34        33018.37
2009     35        34114.27
2009     36        34863.37
2009     37        35797.95
2009     38        35688.37
2009     39        35890.53
2009     40        36570.58
2009     41        35627.44
2009     42        35012.43
2009     43        34853.37
2009     44        34400.49
2009     45        33380.13
2009     46        32722.47
2009     47        31947.92
2009     48        31549.01
2009     49        31477.90
2009     50        31540.00
2009     51        31395.86
2009     52        31190.58
2009     53        31066.63
2009     54        30459.25
2009     55        29863.81
2010     12        30351.88
2010     13        31387.23
2010     14        31100.57
2010     15        31151.48
2010     16        30971.51
2010     17        30970.03
2010     18        31293.41
2010     19        32023.24
2010     20        32061.18
2010     21        31115.36
2010     22        30828.24
2010     23        29783.58
2010     24        29629.56
2010     25        29854.77
2010     26        30146.40
2010     27        30481.93
2010     28        31050.98
2010     29        31258.07
2010     30        31196.02
2010     31        31424.16
2010     32        30603.70
2010     33        31104.63
2010     34        32012.00
2010     35        33380.42
2010     36        34441.21
2010     37        35142.45
2010     38        36048.45
2010     39        35928.63
2010     40        36096.76
2010     41        36775.92
2010     42        35818.76
2010     43        35165.91
2010     44        35001.23
2010     45        34532.89
2010     46        33470.88
2010     47        32832.52
2010     48        32014.83
2010     49        31583.56
2010     50        31522.63
2010     51        31550.71
2010     52        31390.30
2010     53        31164.92
2010     54        31023.65
2010     55        30433.66
2011     12        30350.88
2011     13        30509.55
2011     14        31572.34
2011     15        31245.15
2011     16        31356.26
2011     17        31155.31
2011     18        31184.87
2011     19        31685.44
2011     20        32512.35
2011     21        32701.81
2011     22        31896.02
2011     23        31769.01
2011     24        30799.85
2011     25        30734.15
2011     26        30951.92
2011     27        31112.92
2011     28        31371.45
2011     29        31745.82
2011     30        31899.12
2011     31        31671.49
2011     32        31861.86
2011     33        31039.68
2011     34        31508.04
2011     35        32349.54
2011     36        33703.43
2011     37        34729.04
2011     38        35407.54
2011     39        36297.72
2011     40        36143.63
2011     41        36319.85
2011     42        36975.00
2011     43        35979.61
2011     44        35320.19
2011     45        35112.37
2011     46        34669.22
2011     47        33580.51
2011     48        32890.59
2011     49        32068.91
2011     50        31644.49
2011     51        31529.28
2011     52        31554.49
2011     53        31368.03
2011     54        31130.22
2011     55        30975.68
2012     12        30745.43
2012     13        30519.40
2012     14        30681.01
2012     15        31747.19
2012     16        31474.67
2012     17        31560.48
2012     18        31377.18
2012     19        31572.94
2012     20        32134.92
2012     21        33060.80
2012     22        33436.42
2012     23        32767.56
2012     24        32761.32
2012     25        31936.43
2012     26        31852.81
2012     27        31958.66
2012     28        32052.24
2012     29        32152.27
2012     30        32455.80
2012     31        32399.21
2012     32        32164.26
2012     33        32312.67
2012     34        31474.67
2012     35        31906.41
2012     36        32689.43
2012     37        34009.88
2012     38        35031.76
2012     39        35709.51
2012     40        36535.00
2012     41        36355.37
2012     42        36520.78
2012     43        37137.69
2012     44        36144.49
2012     45        35431.56
2012     46        35241.74
2012     47        34765.01
2012     48        33644.79
2012     49        32964.01
2012     50        32117.07
2012     51        31670.17
2012     52        31550.43
2012     53        31546.00
2012     54        31341.40
2012     55        31090.54
2013     12        30289.50
2013     13        30942.85
2013     14        30694.86
2013     15        30856.99
2013     16        31984.69
2013     17        31713.44
2013     18        31791.88
2013     19        31725.96
2013     20        31938.00
2013     21        32608.22
2013     22        33728.19
2013     23        34222.81
2013     24        33677.92
2013     25        33849.33
2013     26        32979.35
2013     27        32878.05
2013     28        32931.43
2013     29        32872.00
2013     30        32853.31
2013     31        32945.28
2013     32        32905.58
2013     33        32606.19
2013     34        32737.09
2013     35        31883.32
2013     36        32253.07
2013     37        33005.91
2013     38        34298.77
2013     39        35331.16
2013     40        35941.30
2013     41        36722.88
2013     42        36552.37
2013     43        36659.02
2013     44        37279.87
2013     45        36244.31
2013     46        35509.81
2013     47        35329.00
2013     48        34839.25
2013     49        33701.91
2013     50        32985.90
2013     51        32133.19
2013     52        31668.57
2013     53        31543.98
2013     54        31528.78
2013     55        31317.46
2014     12        29469.40
2014     13        30477.16
2014     14        31121.14
2014     15        30866.60
2014     16        31096.21
2014     17        32209.26
2014     18        31940.84
2014     19        32080.56
2014     20        32053.22
2014     21        32417.13
2014     22        33199.09
2014     23        34438.79
2014     24        35047.43
2014     25        34649.69
2014     26        34827.08
2014     27        33895.60
2014     28        33737.96
2014     29        33660.71
2014     30        33508.40
2014     31        33295.92
2014     32        33381.26
2014     33        33286.80
2014     34        32976.74
2014     35        33076.09
2014     36        32208.28
2014     37        32538.31
2014     38        33272.89
2014     39        34534.59
2014     40        35527.03
2014     41        36135.06
2014     42        36908.20
2014     43        36698.48
2014     44        36789.91
2014     45        37369.75
2014     46        36301.10
2014     47        35589.94
2014     48        35392.58
2014     49        34876.12
2014     50        33723.91
2014     51        32992.65
2014     52        32124.56
2014     53        31661.04
2014     54        31520.61
2014     55        31487.68
2015     12        29625.16
2015     13        29652.36
2015     14        30648.00
2015     15        31319.77
2015     16        31129.42
2015     17        31328.47
2015     18        32440.76
2015     19        32174.65
2015     20        32385.96
2015     21        32481.43
2015     22        32856.48
2015     23        33808.69
2015     24        35102.91
2015     25        35907.03
2015     26        35490.53
2015     27        35610.53
2015     28        34556.63
2015     29        34353.56
2015     30        34145.73
2015     31        33878.70
2015     32        33575.54
2015     33        33701.04
2015     34        33587.87
2015     35        33292.34
2015     36        33341.13
2015     37        32438.42
2015     38        32760.07
2015     39        33452.30
2015     40        34714.68
2015     41        35725.21
2015     42        36295.41
2015     43        37055.58
2015     44        36817.57
2015     45        36905.97
2015     46        37417.95
2015     47        36376.33
2015     48        35650.30
2015     49        35407.08
2015     50        34903.68
2015     51        33719.58
2015     52        33006.74
2015     53        32105.92
2015     54        31623.68
2015     55        31463.84
2016     12        30514.31
2016     13        29816.41
2016     14        29832.61
2016     15        30849.28
2016     16        31586.31
2016     17        31364.95
2016     18        31565.24
2016     19        32604.58
2016     20        32406.32
2016     21        32706.24
2016     22        32835.29
2016     23        33355.09
2016     24        34348.04
2016     25        35801.92
2016     26        36576.55
2016     27        36128.02
2016     28        36125.89
2016     29        35046.30
2016     30        34697.05
2016     31        34445.56
2016     32        34039.07
2016     33        33839.29
2016     34        33906.42
2016     35        33821.33
2016     36        33519.87
2016     37        33531.65
2016     38        32628.71
2016     39        32923.41
2016     40        33598.80
2016     41        34874.72
2016     42        35857.66
2016     43        36413.69
2016     44        37172.86
2016     45        36914.91
2016     46        36946.90
2016     47        37475.05
2016     48        36436.57
2016     49        35672.94
2016     50        35445.01
2016     51        34892.33
2016     52        33724.36
2016     53        32980.16
2016     54        32065.37
2016     55        31584.53
2017     12        30596.40
2017     13        30675.39
2017     14        29967.01
2017     15        30015.66
2017     16        31076.34
2017     17        31793.77
2017     18        31600.74
2017     19        31704.19
2017     20        32821.16
2017     21        32662.84
2017     22        33059.73
2017     23        33267.88
2017     24        33879.09
2017     25        35024.63
2017     26        36410.03
2017     27        37141.05
2017     28        36614.36
2017     29        36515.07
2017     30        35359.06
2017     31        34925.65
2017     32        34621.70
2017     33        34257.93
2017     34        34014.46
2017     35        34076.21
2017     36        34035.81
2017     37        33690.73
2017     38        33715.25
2017     39        32788.45
2017     40        33068.70
2017     41        33714.78
2017     42        34986.53
2017     43        35955.18
2017     44        36515.70
2017     45        37221.10
2017     46        36946.19
2017     47        36983.74
2017     48        37526.32
2017     49        36458.84
2017     50        35714.09
2017     51        35433.16
2017     52        34882.24
2017     53        33696.51
2017     54        32927.35
2017     55        32020.62
2018     12        30957.55
2018     13        30730.43
2018     14        30788.48
2018     15        30114.13
2018     16        30207.97
2018     17        31249.86
2018     18        32012.25
2018     19        31706.23
2018     20        31891.57
2018     21        33076.03
2018     22        33027.30
2018     23        33442.54
2018     24        33772.34
2018     25        34538.44
2018     26        35603.45
2018     27        36999.35
2018     28        37642.61
2018     29        36986.51
2018     30        36829.89
2018     31        35570.08
2018     32        35127.36
2018     33        34798.52
2018     34        34419.50
2018     35        34189.67
2018     36        34228.58
2018     37        34200.79
2018     38        33819.54
2018     39        33854.86
2018     40        32929.32
2018     41        33183.07
2018     42        33808.01
2018     43        35110.48
2018     44        36055.69
2018     45        36568.11
2018     46        37259.64
2018     47        36999.58
2018     48        37012.28
2018     49        37533.28
2018     50        36480.12
2018     51        35705.48
2018     52        35411.42
2018     53        34848.05
2018     54        33653.06
2018     55        32870.76
2019     12        31303.41
2019     13        31086.83
2019     14        30836.43
2019     15        30896.00
2019     16        30289.96
2019     17        30358.24
2019     18        31449.34
2019     19        32091.16
2019     20        31855.43
2019     21        32123.29
2019     22        33355.96
2019     23        33389.95
2019     24        33961.73
2019     25        34411.22
2019     26        35163.56
2019     27        36285.11
2019     28        37541.18
2019     29        38122.50
2019     30        37387.15
2019     31        37128.79
2019     32        35823.62
2019     33        35382.86
2019     34        35015.38
2019     35        34636.22
2019     36        34384.30
2019     37        34395.27
2019     38        34352.16
2019     39        33970.04
2019     40        33973.21
2019     41        33040.10
2019     42        33298.52
2019     43        33947.26
2019     44        35224.55
2019     45        36125.89
2019     46        36644.11
2019     47        37333.93
2019     48        37038.12
2019     49        37037.76
2019     50        37565.89
2019     51        36486.07
2019     52        35682.19
2019     53        35385.06
2019     54        34810.79
2019     55        33605.44
2020     12        31676.10
2020     13        31409.95
2020     14        31172.90
2020     15        30926.77
2020     16        31017.56
2020     17        30417.35
2020     18        30526.89
2020     19        31527.76
2020     20        32154.32
2020     21        31979.70
2020     22        32247.33
2020     23        33623.96
2020     24        33798.79
2020     25        34497.31
2020     26        34962.02
2020     27        35759.13
2020     28        36719.87
2020     29        37948.93
2020     30        38436.13
2020     31        37634.24
2020     32        37328.13
2020     33        36021.56
2020     34        35578.43
2020     35        35199.08
2020     36        34765.28
2020     37        34505.36
2020     38        34509.51
2020     39        34480.11
2020     40        34054.00
2020     41        34052.34
2020     42        33150.91
2020     43        33401.91
2020     44        34012.79
2020     45        35295.38
2020     46        36204.04
2020     47        36699.73
2020     48        37360.64
2020     49        37054.48
2020     50        37066.14
2020     51        37562.75
2020     52        36463.08
2020     53        35662.16
2020     54        35323.51
2020     55        34765.10
2021     12        32301.42
2021     13        31774.66
2021     14        31486.97
2021     15        31278.74
2021     16        31040.06
2021     17        31127.24
2021     18        30586.10
2021     19        30620.95
2021     20        31613.69
2021     21        32294.58
2021     22        32171.02
2021     23        32522.64
2021     24        34088.61
2021     25        34359.65
2021     26        35090.17
2021     27        35438.25
2021     28        36175.77
2021     29        37066.04
2021     30        38181.20
2021     31        38630.62
2021     32        37740.35
2021     33        37444.91
2021     34        36154.85
2021     35        35670.81
2021     36        35252.81
2021     37        34847.24
2021     38        34572.49
2021     39        34596.44
2021     40        34548.75
2021     41        34113.52
2021     42        34131.91
2021     43        33232.14
2021     44        33454.79
2021     45        34073.13
2021     46        35352.45
2021     47        36252.21
2021     48        36709.87
2021     49        37360.46
2021     50        37080.92
2021     51        37066.88
2021     52        37548.39
2021     53        36466.97
2021     54        35613.41
2021     55        35269.16
2022     12        32649.28
2022     13        32562.07
2022     14        32017.61
2022     15        31767.00
2022     16        31559.28
2022     17        31311.23
2022     18        31473.75
2022     19        30858.12
2022     20        30935.45
2022     21        31979.40
2022     22        32729.94
2022     23        32722.42
2022     24        33279.84
2022     25        34901.96
2022     26        35188.36
2022     27        35825.64
2022     28        36204.47
2022     29        36820.09
2022     30        37667.56
2022     31        38717.66
2022     32        39051.27
2022     33        38205.92
2022     34        37867.39
2022     35        36561.33
2022     36        36061.70
2022     37        35661.68
2022     38        35256.72
2022     39        34957.76
2022     40        34957.24
2022     41        34852.83
2022     42        34431.14
2022     43        34423.46
2022     44        33495.73
2022     45        33689.93
2022     46        34297.86
2022     47        35553.77
2022     48        36437.09
2022     49        36853.58
2022     50        37524.22
2022     51        37178.68
2022     52        37177.66
2022     53        37639.57
2022     54        36525.43
2022     55        35659.48
