Sweden, Period fertility rates by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 14/04/2023
Year    Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1970     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970     14     0.00034     0.00034     0.00000     0.00000     0.00000     0.00000
1970     15     0.00269     0.00269     0.00000     0.00000     0.00000     0.00000
1970     16     0.01291     0.01270     0.00021     0.00000     0.00000     0.00000
1970     17     0.02991     0.02904     0.00085     0.00002     0.00000     0.00000
1970     18     0.05057     0.04655     0.00392     0.00009     0.00002     0.00000
1970     19     0.06997     0.05816     0.01110     0.00071     0.00000     0.00000
1970     20     0.08941     0.06574     0.02202     0.00161     0.00003     0.00000
1970     21     0.10721     0.06677     0.03638     0.00382     0.00020     0.00003
1970     22     0.12324     0.07013     0.04528     0.00697     0.00078     0.00009
1970     23     0.13637     0.07317     0.05186     0.00986     0.00124     0.00024
1970     24     0.14080     0.06902     0.05534     0.01381     0.00211     0.00052
1970     25     0.14234     0.06509     0.05797     0.01573     0.00303     0.00052
1970     26     0.14066     0.05644     0.05991     0.01910     0.00415     0.00107
1970     27     0.13260     0.04555     0.06038     0.02054     0.00467     0.00145
1970     28     0.11888     0.03384     0.05524     0.02251     0.00514     0.00215
1970     29     0.10485     0.02568     0.04698     0.02307     0.00673     0.00239
1970     30     0.09501     0.02055     0.04092     0.02409     0.00694     0.00251
1970     31     0.07822     0.01435     0.03200     0.02147     0.00694     0.00347
1970     32     0.06854     0.01147     0.02578     0.02027     0.00774     0.00328
1970     33     0.05551     0.00849     0.01863     0.01783     0.00712     0.00345
1970     34     0.04882     0.00674     0.01511     0.01678     0.00651     0.00366
1970     35     0.03989     0.00605     0.01112     0.01207     0.00579     0.00484
1970     36     0.03415     0.00513     0.00857     0.01028     0.00616     0.00400
1970     37     0.02656     0.00369     0.00689     0.00766     0.00457     0.00376
1970     38     0.02145     0.00266     0.00501     0.00612     0.00371     0.00396
1970     39     0.01604     0.00214     0.00329     0.00432     0.00264     0.00365
1970     40     0.01172     0.00160     0.00238     0.00330     0.00186     0.00258
1970     41     0.00835     0.00086     0.00172     0.00193     0.00155     0.00230
1970     42     0.00569     0.00079     0.00124     0.00122     0.00096     0.00148
1970     43     0.00335     0.00027     0.00075     0.00069     0.00056     0.00108
1970     44     0.00195     0.00022     0.00035     0.00033     0.00039     0.00067
1970     45     0.00109     0.00012     0.00014     0.00012     0.00030     0.00042
1970     46     0.00052     0.00008     0.00017     0.00010     0.00000     0.00017
1970     47     0.00023     0.00002     0.00008     0.00006     0.00006     0.00002
1970     48     0.00014     0.00004     0.00000     0.00000     0.00007     0.00004
1970     49     0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1970     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970     51     0.00002     0.00000     0.00000     0.00002     0.00000     0.00000
1970     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1970     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971     12-    0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
1971     13     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
1971     14     0.00053     0.00053     0.00000     0.00000     0.00000     0.00000
1971     15     0.00252     0.00250     0.00002     0.00000     0.00000     0.00000
1971     16     0.01239     0.01224     0.00015     0.00000     0.00000     0.00000
1971     17     0.03068     0.02957     0.00111     0.00000     0.00000     0.00000
1971     18     0.05046     0.04683     0.00354     0.00009     0.00000     0.00000
1971     19     0.07373     0.06290     0.01033     0.00047     0.00004     0.00000
1971     20     0.09452     0.07061     0.02263     0.00122     0.00005     0.00000
1971     21     0.11405     0.07606     0.03422     0.00347     0.00030     0.00000
1971     22     0.12881     0.07616     0.04560     0.00633     0.00068     0.00003
1971     23     0.14067     0.07787     0.05200     0.00959     0.00109     0.00011
1971     24     0.14643     0.07313     0.05766     0.01326     0.00193     0.00044
1971     25     0.15155     0.06956     0.06177     0.01681     0.00273     0.00069
1971     26     0.13993     0.05744     0.05930     0.01826     0.00402     0.00091
1971     27     0.13571     0.04589     0.06171     0.02190     0.00481     0.00141
1971     28     0.12047     0.03559     0.05527     0.02272     0.00556     0.00133
1971     29     0.10766     0.02791     0.04856     0.02336     0.00579     0.00203
1971     30     0.09595     0.02126     0.04175     0.02402     0.00640     0.00253
1971     31     0.07971     0.01534     0.03200     0.02242     0.00683     0.00311
1971     32     0.06902     0.01217     0.02548     0.02102     0.00699     0.00336
1971     33     0.05679     0.01000     0.01927     0.01726     0.00670     0.00355
1971     34     0.04740     0.00774     0.01487     0.01500     0.00587     0.00393
1971     35     0.03930     0.00594     0.01168     0.01216     0.00569     0.00382
1971     36     0.03307     0.00426     0.00794     0.01037     0.00609     0.00442
1971     37     0.02421     0.00281     0.00604     0.00731     0.00431     0.00375
1971     38     0.01976     0.00272     0.00541     0.00477     0.00375     0.00311
1971     39     0.01558     0.00185     0.00326     0.00422     0.00362     0.00263
1971     40     0.01098     0.00147     0.00264     0.00262     0.00195     0.00231
1971     41     0.00706     0.00087     0.00153     0.00170     0.00125     0.00170
1971     42     0.00539     0.00079     0.00090     0.00097     0.00127     0.00146
1971     43     0.00359     0.00043     0.00047     0.00105     0.00058     0.00107
1971     44     0.00194     0.00029     0.00023     0.00027     0.00040     0.00075
1971     45     0.00083     0.00010     0.00018     0.00014     0.00014     0.00026
1971     46     0.00036     0.00000     0.00004     0.00004     0.00010     0.00018
1971     47     0.00012     0.00000     0.00000     0.00006     0.00006     0.00000
1971     48     0.00010     0.00000     0.00002     0.00000     0.00004     0.00004
1971     49     0.00002     0.00000     0.00000     0.00000     0.00002     0.00000
1971     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971     52     0.00002     0.00000     0.00000     0.00000     0.00002     0.00000
1971     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1971     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     13     0.00006     0.00006     0.00000     0.00000     0.00000     0.00000
1972     14     0.00035     0.00035     0.00000     0.00000     0.00000     0.00000
1972     15     0.00257     0.00255     0.00002     0.00000     0.00000     0.00000
1972     16     0.01204     0.01176     0.00029     0.00000     0.00000     0.00000
1972     17     0.02957     0.02857     0.00098     0.00002     0.00000     0.00000
1972     18     0.04833     0.04491     0.00323     0.00019     0.00000     0.00000
1972     19     0.07286     0.06200     0.01036     0.00049     0.00000     0.00000
1972     20     0.09082     0.06964     0.01985     0.00121     0.00011     0.00002
1972     21     0.11225     0.07704     0.03242     0.00258     0.00021     0.00000
1972     22     0.12905     0.07874     0.04358     0.00622     0.00046     0.00005
1972     23     0.13749     0.07657     0.05044     0.00952     0.00079     0.00016
1972     24     0.14700     0.07486     0.05674     0.01325     0.00178     0.00037
1972     25     0.14504     0.06574     0.06099     0.01576     0.00225     0.00030
1972     26     0.14205     0.05668     0.06306     0.01828     0.00336     0.00067
1972     27     0.13124     0.04570     0.05988     0.02061     0.00392     0.00112
1972     28     0.12056     0.03503     0.05647     0.02183     0.00552     0.00171
1972     29     0.10817     0.02777     0.04881     0.02418     0.00568     0.00174
1972     30     0.09287     0.02062     0.04085     0.02308     0.00636     0.00195
1972     31     0.07961     0.01559     0.03229     0.02215     0.00698     0.00260
1972     32     0.06482     0.01166     0.02420     0.01942     0.00636     0.00318
1972     33     0.05345     0.00972     0.01890     0.01561     0.00618     0.00304
1972     34     0.04382     0.00672     0.01421     0.01417     0.00573     0.00298
1972     35     0.03582     0.00475     0.01105     0.01119     0.00573     0.00310
1972     36     0.02898     0.00423     0.00777     0.00874     0.00466     0.00358
1972     37     0.02412     0.00320     0.00696     0.00691     0.00410     0.00295
1972     38     0.01848     0.00239     0.00429     0.00521     0.00324     0.00335
1972     39     0.01422     0.00233     0.00325     0.00365     0.00279     0.00219
1972     40     0.01006     0.00119     0.00201     0.00250     0.00177     0.00259
1972     41     0.00719     0.00089     0.00128     0.00191     0.00123     0.00188
1972     42     0.00501     0.00037     0.00107     0.00103     0.00101     0.00153
1972     43     0.00273     0.00047     0.00043     0.00056     0.00045     0.00082
1972     44     0.00133     0.00019     0.00011     0.00028     0.00026     0.00049
1972     45     0.00075     0.00004     0.00006     0.00017     0.00015     0.00033
1972     46     0.00022     0.00006     0.00002     0.00004     0.00000     0.00010
1972     47     0.00020     0.00002     0.00002     0.00006     0.00004     0.00006
1972     48     0.00008     0.00000     0.00002     0.00000     0.00000     0.00006
1972     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1972     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973     13     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
1973     14     0.00035     0.00035     0.00000     0.00000     0.00000     0.00000
1973     15     0.00256     0.00256     0.00000     0.00000     0.00000     0.00000
1973     16     0.01008     0.00993     0.00015     0.00000     0.00000     0.00000
1973     17     0.02758     0.02682     0.00076     0.00000     0.00000     0.00000
1973     18     0.04548     0.04182     0.00353     0.00013     0.00000     0.00000
1973     19     0.06864     0.05895     0.00934     0.00035     0.00000     0.00000
1973     20     0.09149     0.07147     0.01885     0.00112     0.00004     0.00002
1973     21     0.11177     0.07777     0.03114     0.00271     0.00014     0.00000
1973     22     0.12528     0.07921     0.04037     0.00530     0.00038     0.00002
1973     23     0.13659     0.07817     0.04882     0.00868     0.00079     0.00012
1973     24     0.13979     0.07219     0.05392     0.01203     0.00150     0.00016
1973     25     0.14571     0.06732     0.06048     0.01517     0.00248     0.00026
1973     26     0.14075     0.05640     0.06179     0.01871     0.00320     0.00066
1973     27     0.12999     0.04451     0.06017     0.02047     0.00381     0.00103
1973     28     0.11907     0.03560     0.05574     0.02185     0.00448     0.00140
1973     29     0.10612     0.02761     0.04765     0.02407     0.00530     0.00149
1973     30     0.09161     0.02069     0.04144     0.02265     0.00520     0.00163
1973     31     0.07557     0.01550     0.03052     0.02162     0.00552     0.00240
1973     32     0.06358     0.01148     0.02329     0.01927     0.00642     0.00311
1973     33     0.05180     0.00865     0.01799     0.01636     0.00594     0.00287
1973     34     0.04404     0.00666     0.01475     0.01345     0.00592     0.00326
1973     35     0.03695     0.00547     0.01190     0.01059     0.00557     0.00342
1973     36     0.02812     0.00401     0.00776     0.00825     0.00497     0.00313
1973     37     0.02121     0.00329     0.00615     0.00536     0.00370     0.00270
1973     38     0.01728     0.00237     0.00437     0.00465     0.00314     0.00274
1973     39     0.01225     0.00139     0.00273     0.00358     0.00235     0.00221
1973     40     0.00877     0.00097     0.00178     0.00217     0.00192     0.00192
1973     41     0.00585     0.00058     0.00108     0.00121     0.00125     0.00173
1973     42     0.00374     0.00039     0.00069     0.00069     0.00098     0.00098
1973     43     0.00250     0.00018     0.00044     0.00055     0.00061     0.00072
1973     44     0.00129     0.00009     0.00019     0.00030     0.00022     0.00050
1973     45     0.00082     0.00011     0.00009     0.00006     0.00026     0.00030
1973     46     0.00050     0.00013     0.00000     0.00010     0.00008     0.00019
1973     47     0.00016     0.00000     0.00000     0.00006     0.00002     0.00008
1973     48     0.00010     0.00002     0.00000     0.00002     0.00002     0.00004
1973     49     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1973     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1973     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     14     0.00024     0.00024     0.00000     0.00000     0.00000     0.00000
1974     15     0.00193     0.00191     0.00002     0.00000     0.00000     0.00000
1974     16     0.00950     0.00930     0.00019     0.00000     0.00000     0.00000
1974     17     0.02550     0.02475     0.00076     0.00000     0.00000     0.00000
1974     18     0.04709     0.04336     0.00367     0.00006     0.00000     0.00000
1974     19     0.07484     0.06458     0.00986     0.00040     0.00000     0.00000
1974     20     0.09263     0.07263     0.01865     0.00122     0.00013     0.00000
1974     21     0.11058     0.07850     0.02922     0.00272     0.00014     0.00000
1974     22     0.12652     0.07891     0.04246     0.00461     0.00045     0.00009
1974     23     0.13816     0.07893     0.04999     0.00839     0.00075     0.00010
1974     24     0.14333     0.07181     0.05821     0.01178     0.00132     0.00020
1974     25     0.14505     0.06683     0.06072     0.01535     0.00194     0.00020
1974     26     0.14089     0.05524     0.06393     0.01848     0.00278     0.00046
1974     27     0.13191     0.04438     0.06268     0.02037     0.00367     0.00081
1974     28     0.12075     0.03520     0.05815     0.02205     0.00416     0.00119
1974     29     0.10392     0.02584     0.04958     0.02209     0.00499     0.00143
1974     30     0.08864     0.01987     0.03987     0.02153     0.00542     0.00194
1974     31     0.07704     0.01575     0.03291     0.02076     0.00560     0.00202
1974     32     0.06589     0.01277     0.02654     0.01875     0.00540     0.00242
1974     33     0.05347     0.00868     0.01936     0.01685     0.00609     0.00249
1974     34     0.04162     0.00677     0.01422     0.01234     0.00553     0.00275
1974     35     0.03503     0.00578     0.01103     0.01056     0.00490     0.00277
1974     36     0.02766     0.00444     0.00809     0.00813     0.00414     0.00287
1974     37     0.02108     0.00318     0.00591     0.00575     0.00382     0.00242
1974     38     0.01678     0.00291     0.00437     0.00400     0.00318     0.00232
1974     39     0.01247     0.00182     0.00266     0.00315     0.00240     0.00245
1974     40     0.00956     0.00146     0.00233     0.00219     0.00179     0.00179
1974     41     0.00581     0.00079     0.00130     0.00125     0.00104     0.00144
1974     42     0.00373     0.00056     0.00054     0.00072     0.00076     0.00115
1974     43     0.00204     0.00035     0.00037     0.00033     0.00046     0.00054
1974     44     0.00114     0.00013     0.00022     0.00029     0.00026     0.00024
1974     45     0.00048     0.00006     0.00006     0.00004     0.00017     0.00013
1974     46     0.00045     0.00002     0.00013     0.00006     0.00013     0.00011
1974     47     0.00002     0.00000     0.00002     0.00000     0.00000     0.00000
1974     48     0.00004     0.00000     0.00000     0.00000     0.00002     0.00002
1974     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1974     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     13     0.00004     0.00004     0.00000     0.00000     0.00000     0.00000
1975     14     0.00029     0.00029     0.00000     0.00000     0.00000     0.00000
1975     15     0.00229     0.00229     0.00000     0.00000     0.00000     0.00000
1975     16     0.00813     0.00798     0.00014     0.00002     0.00000     0.00000
1975     17     0.02247     0.02157     0.00082     0.00008     0.00000     0.00000
1975     18     0.04182     0.03893     0.00285     0.00004     0.00000     0.00000
1975     19     0.06722     0.05782     0.00902     0.00036     0.00002     0.00000
1975     20     0.08546     0.06643     0.01811     0.00087     0.00006     0.00000
1975     21     0.10466     0.07249     0.03009     0.00204     0.00004     0.00000
1975     22     0.11769     0.07401     0.03916     0.00418     0.00034     0.00000
1975     23     0.12974     0.07305     0.04883     0.00720     0.00059     0.00007
1975     24     0.13659     0.07115     0.05419     0.00988     0.00125     0.00012
1975     25     0.14274     0.06656     0.06042     0.01378     0.00166     0.00031
1975     26     0.13530     0.05520     0.06055     0.01650     0.00253     0.00052
1975     27     0.12490     0.04326     0.05937     0.01833     0.00328     0.00066
1975     28     0.11403     0.03447     0.05519     0.02004     0.00342     0.00091
1975     29     0.10178     0.02732     0.04845     0.02016     0.00449     0.00136
1975     30     0.08653     0.02081     0.04110     0.01891     0.00440     0.00131
1975     31     0.07359     0.01639     0.03106     0.01890     0.00525     0.00199
1975     32     0.06026     0.01248     0.02399     0.01700     0.00491     0.00188
1975     33     0.05033     0.00928     0.01911     0.01498     0.00465     0.00231
1975     34     0.04181     0.00792     0.01401     0.01291     0.00445     0.00254
1975     35     0.03247     0.00539     0.01057     0.00957     0.00416     0.00278
1975     36     0.02533     0.00407     0.00725     0.00760     0.00413     0.00227
1975     37     0.01889     0.00300     0.00541     0.00528     0.00280     0.00239
1975     38     0.01429     0.00231     0.00358     0.00389     0.00262     0.00189
1975     39     0.01092     0.00146     0.00268     0.00282     0.00159     0.00237
1975     40     0.00737     0.00114     0.00156     0.00168     0.00131     0.00168
1975     41     0.00518     0.00066     0.00113     0.00118     0.00108     0.00113
1975     42     0.00308     0.00039     0.00053     0.00074     0.00065     0.00076
1975     43     0.00225     0.00034     0.00038     0.00040     0.00056     0.00056
1975     44     0.00102     0.00013     0.00011     0.00022     0.00015     0.00041
1975     45     0.00037     0.00002     0.00011     0.00002     0.00013     0.00009
1975     46     0.00024     0.00002     0.00000     0.00004     0.00000     0.00017
1975     47     0.00013     0.00000     0.00000     0.00004     0.00000     0.00009
1975     48     0.00006     0.00002     0.00000     0.00000     0.00000     0.00004
1975     49     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1975     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     52     0.00002     0.00000     0.00000     0.00000     0.00000     0.00002
1975     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     13     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     14     0.00029     0.00029     0.00000     0.00000     0.00000     0.00000
1976     15     0.00141     0.00141     0.00000     0.00000     0.00000     0.00000
1976     16     0.00666     0.00658     0.00008     0.00000     0.00000     0.00000
1976     17     0.01923     0.01849     0.00073     0.00000     0.00000     0.00000
1976     18     0.03638     0.03351     0.00272     0.00013     0.00002     0.00000
1976     19     0.05912     0.05103     0.00787     0.00022     0.00000     0.00000
1976     20     0.08185     0.06407     0.01685     0.00089     0.00004     0.00000
1976     21     0.09347     0.06523     0.02623     0.00190     0.00011     0.00000
1976     22     0.11090     0.06804     0.03876     0.00371     0.00038     0.00002
1976     23     0.11887     0.06800     0.04457     0.00568     0.00055     0.00007
1976     24     0.12928     0.06667     0.05304     0.00835     0.00100     0.00021
1976     25     0.13508     0.06225     0.05836     0.01278     0.00145     0.00024
1976     26     0.13333     0.05452     0.06109     0.01524     0.00213     0.00034
1976     27     0.12149     0.04212     0.06025     0.01599     0.00261     0.00053
1976     28     0.11028     0.03510     0.05363     0.01782     0.00296     0.00078
1976     29     0.09763     0.02699     0.04689     0.01894     0.00377     0.00105
1976     30     0.08273     0.02039     0.03885     0.01815     0.00405     0.00128
1976     31     0.07210     0.01622     0.03226     0.01748     0.00453     0.00161
1976     32     0.05945     0.01198     0.02437     0.01631     0.00509     0.00169
1976     33     0.04858     0.00916     0.01886     0.01419     0.00457     0.00180
1976     34     0.04269     0.00835     0.01498     0.01307     0.00428     0.00202
1976     35     0.03120     0.00499     0.01060     0.00922     0.00384     0.00256
1976     36     0.02593     0.00486     0.00777     0.00732     0.00361     0.00237
1976     37     0.01953     0.00322     0.00551     0.00593     0.00277     0.00211
1976     38     0.01432     0.00226     0.00414     0.00334     0.00283     0.00175
1976     39     0.01113     0.00156     0.00289     0.00291     0.00184     0.00193
1976     40     0.00712     0.00162     0.00130     0.00168     0.00123     0.00130
1976     41     0.00464     0.00075     0.00100     0.00114     0.00068     0.00107
1976     42     0.00344     0.00059     0.00047     0.00083     0.00066     0.00090
1976     43     0.00186     0.00023     0.00042     0.00037     0.00023     0.00060
1976     44     0.00104     0.00014     0.00016     0.00023     0.00018     0.00034
1976     45     0.00054     0.00002     0.00017     0.00007     0.00004     0.00024
1976     46     0.00031     0.00002     0.00004     0.00007     0.00011     0.00007
1976     47     0.00015     0.00000     0.00000     0.00000     0.00002     0.00013
1976     48     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     49     0.00004     0.00002     0.00000     0.00000     0.00000     0.00002
1976     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     13     0.00003     0.00003     0.00000     0.00000     0.00000     0.00000
1977     14     0.00015     0.00015     0.00000     0.00000     0.00000     0.00000
1977     15     0.00170     0.00168     0.00002     0.00000     0.00000     0.00000
1977     16     0.00565     0.00548     0.00016     0.00002     0.00000     0.00000
1977     17     0.01548     0.01499     0.00049     0.00000     0.00000     0.00000
1977     18     0.03135     0.02884     0.00246     0.00006     0.00000     0.00000
1977     19     0.05511     0.04723     0.00760     0.00026     0.00002     0.00000
1977     20     0.07505     0.05930     0.01473     0.00100     0.00002     0.00000
1977     21     0.09283     0.06314     0.02773     0.00184     0.00011     0.00000
1977     22     0.10591     0.06428     0.03731     0.00395     0.00035     0.00002
1977     23     0.11506     0.06358     0.04545     0.00557     0.00036     0.00009
1977     24     0.12769     0.06369     0.05495     0.00811     0.00086     0.00007
1977     25     0.13188     0.06212     0.05724     0.01094     0.00131     0.00027
1977     26     0.12916     0.05326     0.06015     0.01369     0.00169     0.00038
1977     27     0.12156     0.04347     0.05918     0.01599     0.00245     0.00046
1977     28     0.11238     0.03396     0.05632     0.01774     0.00353     0.00082
1977     29     0.09968     0.02743     0.04824     0.01924     0.00377     0.00099
1977     30     0.08596     0.02208     0.04051     0.01869     0.00360     0.00109
1977     31     0.07041     0.01573     0.03238     0.01686     0.00402     0.00141
1977     32     0.05794     0.01111     0.02495     0.01546     0.00481     0.00161
1977     33     0.04865     0.00894     0.01929     0.01425     0.00457     0.00161
1977     34     0.04077     0.00786     0.01466     0.01172     0.00437     0.00215
1977     35     0.03200     0.00573     0.01069     0.00990     0.00368     0.00200
1977     36     0.02562     0.00430     0.00787     0.00797     0.00340     0.00208
1977     37     0.01922     0.00302     0.00557     0.00526     0.00312     0.00226
1977     38     0.01433     0.00258     0.00357     0.00423     0.00227     0.00167
1977     39     0.01122     0.00205     0.00313     0.00287     0.00155     0.00162
1977     40     0.00711     0.00116     0.00140     0.00196     0.00144     0.00116
1977     41     0.00455     0.00057     0.00096     0.00105     0.00096     0.00102
1977     42     0.00327     0.00044     0.00065     0.00063     0.00056     0.00098
1977     43     0.00198     0.00035     0.00026     0.00047     0.00033     0.00057
1977     44     0.00077     0.00009     0.00014     0.00014     0.00019     0.00021
1977     45     0.00072     0.00018     0.00009     0.00007     0.00014     0.00025
1977     46     0.00015     0.00002     0.00002     0.00002     0.00000     0.00009
1977     47     0.00009     0.00000     0.00000     0.00002     0.00002     0.00004
1977     48     0.00004     0.00002     0.00000     0.00000     0.00000     0.00002
1977     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     51     0.00002     0.00000     0.00000     0.00002     0.00000     0.00000
1977     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1977     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     12-    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     13     0.00007     0.00007     0.00000     0.00000     0.00000     0.00000
1978     14     0.00021     0.00021     0.00000     0.00000     0.00000     0.00000
1978     15     0.00111     0.00111     0.00000     0.00000     0.00000     0.00000
1978     16     0.00460     0.00452     0.00008     0.00000     0.00000     0.00000
1978     17     0.01301     0.01240     0.00058     0.00002     0.00000     0.00000
1978     18     0.02853     0.02630     0.00216     0.00008     0.00000     0.00000
1978     19     0.04916     0.04262     0.00620     0.00032     0.00002     0.00000
1978     20     0.06647     0.05225     0.01337     0.00080     0.00006     0.00000
1978     21     0.08696     0.05927     0.02564     0.00197     0.00007     0.00000
1978     22     0.10021     0.05985     0.03654     0.00355     0.00027     0.00000
1978     23     0.11003     0.06042     0.04355     0.00551     0.00044     0.00011
1978     24     0.12156     0.06115     0.05105     0.00834     0.00090     0.00011
1978     25     0.12753     0.05762     0.05678     0.01172     0.00119     0.00023
1978     26     0.12538     0.05186     0.05745     0.01349     0.00227     0.00032
1978     27     0.11768     0.04150     0.05653     0.01618     0.00301     0.00045
1978     28     0.11165     0.03375     0.05550     0.01820     0.00352     0.00068
1978     29     0.10121     0.02815     0.04922     0.01950     0.00335     0.00099
1978     30     0.08569     0.02162     0.03981     0.01903     0.00401     0.00122
1978     31     0.07420     0.01633     0.03282     0.01888     0.00464     0.00154
1978     32     0.06158     0.01213     0.02627     0.01693     0.00440     0.00186
1978     33     0.04853     0.00903     0.01945     0.01395     0.00424     0.00186
1978     34     0.04112     0.00787     0.01505     0.01252     0.00397     0.00171
1978     35     0.03260     0.00569     0.01158     0.00952     0.00393     0.00188
1978     36     0.02717     0.00451     0.00867     0.00812     0.00364     0.00222
1978     37     0.02005     0.00303     0.00581     0.00560     0.00309     0.00251
1978     38     0.01420     0.00236     0.00391     0.00389     0.00271     0.00132
1978     39     0.01073     0.00190     0.00262     0.00279     0.00196     0.00147
1978     40     0.00768     0.00114     0.00194     0.00198     0.00145     0.00116
1978     41     0.00487     0.00069     0.00107     0.00142     0.00071     0.00098
1978     42     0.00298     0.00055     0.00057     0.00064     0.00059     0.00064
1978     43     0.00156     0.00026     0.00019     0.00026     0.00033     0.00054
1978     44     0.00094     0.00026     0.00014     0.00024     0.00009     0.00021
1978     45     0.00039     0.00005     0.00005     0.00009     0.00009     0.00012
1978     46     0.00016     0.00005     0.00000     0.00002     0.00005     0.00005
1978     47     0.00017     0.00002     0.00002     0.00007     0.00004     0.00002
1978     48     0.00004     0.00000     0.00000     0.00000     0.00004     0.00000
1978     49     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     50     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     51     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     52     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     53     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1978     55+    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
