Finland, Female population exposure by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/09/2023
Year    Age        Exposure
1969     43        29709.47
1969     44        29571.42
1969     45        30464.01
1969     46        29874.77
1969     47        29858.39
1969     48        30465.66
1969     49        27938.31
1969     50        23748.40
1969     51        27045.99
1969     52        26729.37
1969     53        26004.21
1969     54        27587.53
1969     55        27854.22
1970     12        38787.37
1970     13        40268.47
1970     14        41417.63
1970     15        41257.65
1970     16        41446.42
1970     17        41812.49
1970     18        41523.77
1970     19        41564.59
1970     20        42836.53
1970     21        44387.14
1970     22        44510.67
1970     23        44117.25
1970     24        44641.13
1970     25        32727.99
1970     26        31449.53
1970     27        27548.49
1970     28        30136.15
1970     29        30006.66
1970     30        30243.37
1970     31        30362.08
1970     32        29269.38
1970     33        27574.72
1970     34        27637.86
1970     35        27383.61
1970     36        26291.71
1970     37        26387.50
1970     38        27738.21
1970     39        29116.22
1970     40        29950.24
1970     41        30318.66
1970     42        29449.43
1970     43        29003.34
1970     44        29609.67
1970     45        29410.81
1970     46        30313.76
1970     47        29636.23
1970     48        29753.42
1970     49        30289.70
1970     50        27737.55
1970     51        23517.21
1970     52        26996.66
1970     53        26480.24
1970     54        25869.07
1970     55        27297.70
1971     12        37882.17
1971     13        38693.61
1971     14        40193.28
1971     15        41249.64
1971     16        41000.80
1971     17        41071.55
1971     18        41403.35
1971     19        41012.92
1971     20        41076.61
1971     21        42456.29
1971     22        44019.97
1971     23        44293.32
1971     24        43990.06
1971     25        44504.78
1971     26        32643.40
1971     27        31363.80
1971     28        27534.34
1971     29        30095.78
1971     30        29977.71
1971     31        30183.66
1971     32        30281.42
1971     33        29229.81
1971     34        27503.56
1971     35        27574.76
1971     36        27311.97
1971     37        26224.90
1971     38        26312.57
1971     39        27672.38
1971     40        29033.67
1971     41        29866.37
1971     42        30238.35
1971     43        29346.18
1971     44        28919.78
1971     45        29521.26
1971     46        29297.89
1971     47        30209.59
1971     48        29516.02
1971     49        29611.87
1971     50        30153.83
1971     51        27593.00
1971     52        23380.02
1971     53        26844.56
1971     54        26346.65
1971     55        25715.88
1972     12        38366.19
1972     13        37887.29
1972     14        38686.45
1972     15        40164.63
1972     16        41157.51
1972     17        40907.88
1972     18        41038.76
1972     19        41418.91
1972     20        41118.80
1972     21        41245.04
1972     22        42645.19
1972     23        44333.46
1972     24        44524.47
1972     25        44214.70
1972     26        44725.58
1972     27        32777.18
1972     28        31516.85
1972     29        27625.55
1972     30        30185.78
1972     31        30044.06
1972     32        30239.50
1972     33        30358.59
1972     34        29288.04
1972     35        27532.17
1972     36        27580.92
1972     37        27319.95
1972     38        26230.13
1972     39        26302.45
1972     40        27664.14
1972     41        29009.85
1972     42        29848.92
1972     43        30202.04
1972     44        29312.75
1972     45        28878.42
1972     46        29468.00
1972     47        29242.32
1972     48        30144.15
1972     49        29430.23
1972     50        29517.60
1972     51        30059.14
1972     52        27475.86
1972     53        23275.10
1972     54        26730.07
1972     55        26225.44
1973     12        37976.65
1973     13        38375.15
1973     14        37896.17
1973     15        38690.92
1973     16        40116.06
1973     17        41072.24
1973     18        40830.80
1973     19        41011.67
1973     20        41438.11
1973     21        41164.03
1973     22        41364.19
1973     23        42830.68
1973     24        44462.67
1973     25        44722.39
1973     26        44388.47
1973     27        44935.22
1973     28        32933.46
1973     29        31622.86
1973     30        27725.46
1973     31        30262.63
1973     32        30130.64
1973     33        30306.02
1973     34        30435.42
1973     35        29310.56
1973     36        27570.67
1973     37        27590.04
1973     38        27342.12
1973     39        26234.20
1973     40        26294.87
1973     41        27642.63
1973     42        29000.13
1973     43        29831.60
1973     44        30175.81
1973     45        29269.70
1973     46        28844.48
1973     47        29403.92
1973     48        29184.05
1973     49        30057.53
1973     50        29333.33
1973     51        29440.33
1973     52        29932.97
1973     53        27367.99
1973     54        23172.55
1973     55        26599.39
1974     12        38016.85
1974     13        37977.08
1974     14        38375.09
1974     15        37885.49
1974     16        38623.22
1974     17        40013.24
1974     18        40966.75
1974     19        40702.20
1974     20        40881.26
1974     21        41356.40
1974     22        41151.32
1974     23        41412.82
1974     24        42897.85
1974     25        44632.43
1974     26        44847.96
1974     27        44571.68
1974     28        45084.00
1974     29        33021.97
1974     30        31709.61
1974     31        27785.65
1974     32        30343.16
1974     33        30187.55
1974     34        30364.35
1974     35        30451.87
1974     36        29342.88
1974     37        27570.95
1974     38        27605.27
1974     39        27333.25
1974     40        26215.60
1974     41        26269.00
1974     42        27619.96
1974     43        28968.41
1974     44        29796.71
1974     45        30126.58
1974     46        29213.75
1974     47        28776.30
1974     48        29319.34
1974     49        29109.02
1974     50        29960.98
1974     51        29243.15
1974     52        29322.67
1974     53        29801.94
1974     54        27254.47
1974     55        23053.87
1975     12        37937.16
1975     13        38004.72
1975     14        37974.61
1975     15        38357.13
1975     16        37791.82
1975     17        38509.99
1975     18        39873.88
1975     19        40733.88
1975     20        40498.08
1975     21        40674.66
1975     22        41207.86
1975     23        41020.13
1975     24        41319.22
1975     25        42860.78
1975     26        44590.59
1975     27        44838.42
1975     28        44572.53
1975     29        45065.15
1975     30        33036.65
1975     31        31703.88
1975     32        27788.87
1975     33        30356.66
1975     34        30184.58
1975     35        30363.17
1975     36        30432.29
1975     37        29321.73
1975     38        27551.78
1975     39        27570.38
1975     40        27294.35
1975     41        26169.83
1975     42        26224.20
1975     43        27568.42
1975     44        28917.61
1975     45        29734.47
1975     46        30035.02
1975     47        29133.90
1975     48        28685.67
1975     49        29238.96
1975     50        29002.24
1975     51        29848.73
1975     52        29125.33
1975     53        29171.30
1975     54        29669.33
1975     55        27104.10
1976     12        37676.53
1976     13        37908.99
1976     14        37975.29
1976     15        37953.57
1976     16        38252.77
1976     17        37649.13
1976     18        38316.52
1976     19        39562.01
1976     20        40408.38
1976     21        40167.89
1976     22        40373.96
1976     23        40894.73
1976     24        40754.53
1976     25        41052.42
1976     26        42595.73
1976     27        44360.33
1976     28        44658.66
1976     29        44401.85
1976     30        44956.27
1976     31        32948.30
1976     32        31624.28
1976     33        27710.54
1976     34        30307.22
1976     35        30128.09
1976     36        30290.97
1976     37        30375.78
1976     38        29266.94
1976     39        27495.29
1976     40        27519.22
1976     41        27226.55
1976     42        26103.60
1976     43        26171.37
1976     44        27510.07
1976     45        28842.81
1976     46        29632.81
1976     47        29946.67
1976     48        29027.46
1976     49        28596.31
1976     50        29129.58
1976     51        28878.57
1976     52        29721.56
1976     53        28980.98
1976     54        29022.68
1976     55        29477.21
1977     12        37019.24
1977     13        37708.23
1977     14        37929.80
1977     15        38009.68
1977     16        37883.43
1977     17        38106.03
1977     18        37448.95
1977     19        37969.16
1977     20        39146.58
1977     21        39922.64
1977     22        39734.23
1977     23        39944.91
1977     24        40472.85
1977     25        40305.13
1977     26        40629.68
1977     27        42213.49
1977     28        44002.47
1977     29        44315.51
1977     30        44131.14
1977     31        44689.71
1977     32        32787.18
1977     33        31478.65
1977     34        27605.58
1977     35        30208.11
1977     36        30041.88
1977     37        30201.97
1977     38        30302.99
1977     39        29187.10
1977     40        27449.98
1977     41        27454.69
1977     42        27169.94
1977     43        26037.08
1977     44        26114.88
1977     45        27438.65
1977     46        28763.99
1977     47        29568.18
1977     48        29857.20
1977     49        28936.01
1977     50        28515.95
1977     51        29027.06
1977     52        28764.97
1977     53        29606.02
1977     54        28846.99
1977     55        28872.56
1978     12        36259.98
1978     13        37055.06
1978     14        37742.13
1978     15        37964.33
1978     16        37950.64
1978     17        37739.49
1978     18        37894.40
1978     19        37070.83
1978     20        37571.83
1978     21        38648.77
1978     22        39464.71
1978     23        39322.53
1978     24        39546.38
1978     25        40069.80
1978     26        39952.98
1978     27        40331.35
1978     28        41883.39
1978     29        43697.87
1978     30        44063.34
1978     31        43883.71
1978     32        44495.49
1978     33        32645.79
1978     34        31374.68
1978     35        27507.24
1978     36        30126.20
1978     37        29963.69
1978     38        30126.94
1978     39        30224.36
1978     40        29125.73
1978     41        27396.75
1978     42        27413.25
1978     43        27113.11
1978     44        25978.57
1978     45        26045.23
1978     46        27381.01
1978     47        28703.40
1978     48        29494.14
1978     49        29774.33
1978     50        28839.82
1978     51        28436.16
1978     52        28911.44
1978     53        28664.25
1978     54        29482.28
1978     55        28724.11
1979     12        35971.09
1979     13        36244.70
1979     14        37038.19
1979     15        37713.57
1979     16        37878.27
1979     17        37794.52
1979     18        37474.81
1979     19        37453.92
1979     20        36674.08
1979     21        37172.27
1979     22        38246.20
1979     23        39122.67
1979     24        39023.19
1979     25        39317.72
1979     26        39860.38
1979     27        39789.80
1979     28        40170.80
1979     29        41727.46
1979     30        43570.40
1979     31        43962.68
1979     32        43792.04
1979     33        44371.48
1979     34        32578.80
1979     35        31303.72
1979     36        27450.43
1979     37        30068.12
1979     38        29900.21
1979     39        30065.38
1979     40        30160.72
1979     41        29073.55
1979     42        27337.88
1979     43        27357.66
1979     44        27049.44
1979     45        25912.86
1979     46        25985.51
1979     47        27313.46
1979     48        28629.42
1979     49        29403.86
1979     50        29664.56
1979     51        28748.08
1979     52        28322.37
1979     53        28786.89
1979     54        28547.05
1979     55        29339.72
1980     12        35421.53
1980     13        35968.19
1980     14        36241.31
1980     15        37021.97
1980     16        37655.00
1980     17        37756.86
1980     18        37545.25
1980     19        37039.00
1980     20        37105.11
1980     21        36373.42
1980     22        36884.58
1980     23        37993.55
1980     24        38913.55
1980     25        38877.65
1980     26        39178.87
1980     27        39748.62
1980     28        39701.46
1980     29        40073.75
1980     30        41681.43
1980     31        43532.08
1980     32        43909.12
1980     33        43731.92
1980     34        44294.82
1980     35        32548.36
1980     36        31267.57
1980     37        27415.18
1980     38        30012.82
1980     39        29860.80
1980     40        30023.92
1980     41        30103.39
1980     42        29016.96
1980     43        27278.84
1980     44        27300.10
1980     45        27001.49
1980     46        25851.54
1980     47        25928.09
1980     48        27255.79
1980     49        28542.33
1980     50        29312.15
1980     51        29569.62
1980     52        28648.04
1980     53        28208.76
1980     54        28665.31
1980     55        28421.32
1981     12        33078.71
1981     13        35437.01
1981     14        35985.43
1981     15        36255.09
1981     16        36994.02
1981     17        37587.19
1981     18        37613.48
1981     19        37221.30
1981     20        36819.29
1981     21        36937.65
1981     22        36241.18
1981     23        36777.81
1981     24        37942.29
1981     25        38872.33
1981     26        38856.89
1981     27        39164.29
1981     28        39729.92
1981     29        39701.78
1981     30        40091.33
1981     31        41704.78
1981     32        43546.60
1981     33        43909.29
1981     34        43705.02
1981     35        44295.05
1981     36        32531.74
1981     37        31247.18
1981     38        27390.13
1981     39        29998.00
1981     40        29839.62
1981     41        29982.86
1981     42        30065.09
1981     43        28973.38
1981     44        27233.05
1981     45        27257.34
1981     46        26951.51
1981     47        25806.24
1981     48        25866.35
1981     49        27185.25
1981     50        28458.95
1981     51        29227.51
1981     52        29472.00
1981     53        28553.99
1981     54        28096.11
1981     55        28543.02
1982     12        31171.84
1982     13        33111.95
1982     14        35479.64
1982     15        36002.72
1982     16        36242.83
1982     17        36976.21
1982     18        37528.32
1982     19        37427.32
1982     20        37104.94
1982     21        36760.81
1982     22        36895.31
1982     23        36242.42
1982     24        36805.98
1982     25        37987.90
1982     26        38925.01
1982     27        38936.43
1982     28        39217.73
1982     29        39799.55
1982     30        39736.59
1982     31        40179.42
1982     32        41780.43
1982     33        43590.76
1982     34        43943.67
1982     35        43714.80
1982     36        44315.61
1982     37        32533.94
1982     38        31237.11
1982     39        27403.19
1982     40        29988.19
1982     41        29823.04
1982     42        29959.00
1982     43        30026.20
1982     44        28935.28
1982     45        27187.66
1982     46        27219.31
1982     47        26912.39
1982     48        25747.01
1982     49        25804.93
1982     50        27107.57
1982     51        28385.10
1982     52        29134.32
1982     53        29382.06
1982     54        28448.70
1982     55        27973.05
1983     12        30410.37
1983     13        31194.73
1983     14        33162.53
1983     15        35489.82
1983     16        36007.36
1983     17        36221.56
1983     18        36942.99
1983     19        37416.02
1983     20        37369.15
1983     21        37090.70
1983     22        36754.12
1983     23        36935.78
1983     24        36283.94
1983     25        36869.70
1983     26        38062.42
1983     27        39039.28
1983     28        39008.64
1983     29        39296.50
1983     30        39854.20
1983     31        39836.99
1983     32        40235.60
1983     33        41849.22
1983     34        43635.79
1983     35        43948.21
1983     36        43742.44
1983     37        44330.69
1983     38        32530.74
1983     39        31242.88
1983     40        27397.21
1983     41        29967.70
1983     42        29797.84
1983     43        29926.75
1983     44        29989.32
1983     45        28888.62
1983     46        27150.09
1983     47        27172.43
1983     48        26866.37
1983     49        25686.04
1983     50        25743.83
1983     51        27044.52
1983     52        28299.68
1983     53        29035.49
1983     54        29286.58
1983     55        28330.73
1984     12        29288.26
1984     13        30430.57
1984     14        31220.30
1984     15        33167.77
1984     16        35493.63
1984     17        35982.09
1984     18        36202.02
1984     19        36858.96
1984     20        37358.09
1984     21        37335.42
1984     22        37063.12
1984     23        36772.41
1984     24        36955.85
1984     25        36328.48
1984     26        36927.75
1984     27        38127.80
1984     28        39071.03
1984     29        39060.49
1984     30        39353.01
1984     31        39914.62
1984     32        39885.23
1984     33        40312.44
1984     34        41885.76
1984     35        43656.78
1984     36        43963.65
1984     37        43757.45
1984     38        44340.19
1984     39        32519.36
1984     40        31230.73
1984     41        27376.39
1984     42        29933.45
1984     43        29771.59
1984     44        29881.83
1984     45        29945.50
1984     46        28840.41
1984     47        27104.35
1984     48        27123.54
1984     49        26802.20
1984     50        25645.71
1984     51        25671.96
1984     52        26963.35
1984     53        28202.58
1984     54        28943.52
1984     55        29185.25
1985     12        27718.31
1985     13        29313.19
1985     14        30437.64
1985     15        31224.99
1985     16        33165.35
1985     17        35468.65
1985     18        35950.52
1985     19        36099.12
1985     20        36796.11
1985     21        37283.07
1985     22        37268.84
1985     23        37009.14
1985     24        36751.32
1985     25        36965.09
1985     26        36312.93
1985     27        36953.84
1985     28        38138.12
1985     29        39111.30
1985     30        39069.31
1985     31        39381.46
1985     32        39960.29
1985     33        39929.85
1985     34        40336.48
1985     35        41922.82
1985     36        43669.30
1985     37        43969.41
1985     38        43747.36
1985     39        44330.66
1985     40        32484.44
1985     41        31202.93
1985     42        27343.56
1985     43        29907.31
1985     44        29730.39
1985     45        29843.85
1985     46        29892.70
1985     47        28793.19
1985     48        27040.54
1985     49        27063.40
1985     50        26748.15
1985     51        25567.99
1985     52        25594.62
1985     53        26884.40
1985     54        28103.74
1985     55        28840.18
1986     12        29063.24
1986     13        27728.06
1986     14        29316.01
1986     15        30444.53
1986     16        31228.58
1986     17        33141.16
1986     18        35431.86
1986     19        35827.58
1986     20        36027.26
1986     21        36691.09
1986     22        37205.87
1986     23        37189.25
1986     24        36960.31
1986     25        36723.65
1986     26        36923.64
1986     27        36320.59
1986     28        36948.23
1986     29        38163.10
1986     30        39117.34
1986     31        39099.74
1986     32        39387.92
1986     33        39970.15
1986     34        39929.08
1986     35        40351.24
1986     36        41912.71
1986     37        43666.31
1986     38        43941.08
1986     39        43741.75
1986     40        44281.37
1986     41        32449.78
1986     42        31164.15
1986     43        27314.04
1986     44        29881.91
1986     45        29686.45
1986     46        29797.56
1986     47        29837.40
1986     48        28711.35
1986     49        26977.26
1986     50        26986.49
1986     51        26676.94
1986     52        25504.80
1986     53        25511.44
1986     54        26792.27
1986     55        27994.85
1987     12        31095.87
1987     13        29061.70
1987     14        27727.65
1987     15        29318.50
1987     16        30442.83
1987     17        31210.59
1987     18        33105.01
1987     19        35302.74
1987     20        35732.31
1987     21        35949.71
1987     22        36618.65
1987     23        37127.37
1987     24        37132.31
1987     25        36896.44
1987     26        36697.33
1987     27        36938.05
1987     28        36310.13
1987     29        36948.65
1987     30        38178.73
1987     31        39139.69
1987     32        39100.53
1987     33        39385.79
1987     34        39964.77
1987     35        39915.01
1987     36        40327.92
1987     37        41913.80
1987     38        43635.45
1987     39        43915.82
1987     40        43698.95
1987     41        44227.56
1987     42        32410.88
1987     43        31122.92
1987     44        27284.37
1987     45        29837.55
1987     46        29638.80
1987     47        29742.48
1987     48        29753.25
1987     49        28642.64
1987     50        26900.35
1987     51        26914.70
1987     52        26613.54
1987     53        25404.32
1987     54        25414.49
1987     55        26697.47
1988     12        32200.80
1988     13        31101.55
1988     14        29070.80
1988     15        27729.12
1988     16        29308.99
1988     17        30418.83
1988     18        31182.57
1988     19        32991.13
1988     20        35224.88
1988     21        35686.55
1988     22        35883.72
1988     23        36552.66
1988     24        37083.46
1988     25        37063.91
1988     26        36881.46
1988     27        36713.98
1988     28        36957.10
1988     29        36319.82
1988     30        36962.92
1988     31        38187.64
1988     32        39154.76
1988     33        39108.31
1988     34        39382.20
1988     35        39955.98
1988     36        39905.76
1988     37        40339.12
1988     38        41892.79
1988     39        43603.43
1988     40        43862.55
1988     41        43651.41
1988     42        44183.89
1988     43        32365.05
1988     44        31094.63
1988     45        27244.94
1988     46        29774.85
1988     47        29577.15
1988     48        29666.88
1988     49        29682.96
1988     50        28558.79
1988     51        26826.79
1988     52        26823.89
1988     53        26520.07
1988     54        25303.00
1988     55        25332.22
1989     12        32283.40
1989     13        32224.60
1989     14        31111.99
1989     15        29079.94
1989     16        27729.30
1989     17        29289.09
1989     18        30410.09
1989     19        31095.65
1989     20        32952.38
1989     21        35192.37
1989     22        35653.84
1989     23        35876.28
1989     24        36550.96
1989     25        37050.89
1989     26        37085.97
1989     27        36917.56
1989     28        36751.08
1989     29        36996.94
1989     30        36366.50
1989     31        36992.40
1989     32        38229.40
1989     33        39195.28
1989     34        39123.71
1989     35        39397.05
1989     36        39975.52
1989     37        39928.80
1989     38        40330.07
1989     39        41877.57
1989     40        43569.12
1989     41        43836.78
1989     42        43611.47
1989     43        44137.83
1989     44        32345.00
1989     45        31045.36
1989     46        27186.88
1989     47        29724.42
1989     48        29509.62
1989     49        29604.04
1989     50        29586.27
1989     51        28482.04
1989     52        26738.30
1989     53        26752.34
1989     54        26421.85
1989     55        25212.41
1990     12        31626.59
1990     13        32312.81
1990     14        32249.09
1990     15        31136.14
1990     16        29089.98
1990     17        27736.63
1990     18        29295.74
1990     19        30382.70
1990     20        31099.29
1990     21        32969.04
1990     22        35234.09
1990     23        35707.53
1990     24        35915.78
1990     25        36575.26
1990     26        37107.97
1990     27        37164.63
1990     28        37003.18
1990     29        36830.13
1990     30        37076.30
1990     31        36450.78
1990     32        37074.44
1990     33        38295.70
1990     34        39244.20
1990     35        39158.19
1990     36        39449.90
1990     37        40017.97
1990     38        39945.42
1990     39        40345.71
1990     40        41878.66
1990     41        43561.87
1990     42        43819.33
1990     43        43587.55
1990     44        44093.32
1990     45        32307.47
1990     46        30998.74
1990     47        27149.87
1990     48        29674.45
1990     49        29452.90
1990     50        29527.20
1990     51        29519.59
1990     52        28398.68
1990     53        26678.66
1990     54        26660.08
1990     55        26337.50
1991     12        31719.78
1991     13        31674.75
1991     14        32358.92
1991     15        32289.46
1991     16        31166.50
1991     17        29128.25
1991     18        27762.19
1991     19        29322.62
1991     20        30447.48
1991     21        31165.98
1991     22        33071.27
1991     23        35353.93
1991     24        35818.96
1991     25        36036.84
1991     26        36705.23
1991     27        37215.94
1991     28        37292.49
1991     29        37124.21
1991     30        36962.73
1991     31        37221.00
1991     32        36571.79
1991     33        37176.24
1991     34        38389.84
1991     35        39309.93
1991     36        39255.41
1991     37        39525.39
1991     38        40079.58
1991     39        39995.56
1991     40        40387.84
1991     41        41898.12
1991     42        43582.42
1991     43        43820.83
1991     44        43573.91
1991     45        44075.38
1991     46        32287.04
1991     47        30958.19
1991     48        27112.87
1991     49        29618.69
1991     50        29401.95
1991     51        29485.86
1991     52        29441.99
1991     53        28350.09
1991     54        26610.95
1991     55        26582.48
1992     12        31491.30
1992     13        31785.05
1992     14        31729.53
1992     15        32409.43
1992     16        32330.45
1992     17        31207.89
1992     18        29168.89
1992     19        27779.65
1992     20        29411.50
1992     21        30522.70
1992     22        31276.25
1992     23        33188.28
1992     24        35471.09
1992     25        35949.29
1992     26        36172.08
1992     27        36821.31
1992     28        37311.16
1992     29        37399.09
1992     30        37257.02
1992     31        37082.59
1992     32        37328.11
1992     33        36663.38
1992     34        37285.81
1992     35        38465.19
1992     36        39401.52
1992     37        39326.59
1992     38        39588.97
1992     39        40123.24
1992     40        40051.65
1992     41        40411.01
1992     42        41905.73
1992     43        43591.61
1992     44        43809.25
1992     45        43544.75
1992     46        44043.93
1992     47        32236.56
1992     48        30913.03
1992     49        27060.46
1992     50        29571.29
1992     51        29354.15
1992     52        29426.16
1992     53        29397.62
1992     54        28294.86
1992     55        26530.65
1993     12        31343.72
1993     13        31559.00
1993     14        31836.15
1993     15        31788.85
1993     16        32457.29
1993     17        32373.32
1993     18        31261.13
1993     19        29183.69
1993     20        27857.14
1993     21        29481.61
1993     22        30596.00
1993     23        31355.52
1993     24        33262.97
1993     25        35571.03
1993     26        36031.19
1993     27        36248.33
1993     28        36890.41
1993     29        37384.13
1993     30        37471.34
1993     31        37329.72
1993     32        37144.27
1993     33        37387.24
1993     34        36718.08
1993     35        37346.49
1993     36        38514.80
1993     37        39441.46
1993     38        39358.58
1993     39        39614.99
1993     40        40162.11
1993     41        40065.12
1993     42        40402.83
1993     43        41891.98
1993     44        43557.50
1993     45        43755.44
1993     46        43489.42
1993     47        43967.94
1993     48        32188.16
1993     49        30851.26
1993     50        27021.13
1993     51        29506.89
1993     52        29286.99
1993     53        29369.46
1993     54        29327.80
1993     55        28213.54
1994     12        32152.36
1994     13        31396.50
1994     14        31595.35
1994     15        31889.15
1994     16        31836.80
1994     17        32496.46
1994     18        32425.78
1994     19        31260.55
1994     20        29209.96
1994     21        27905.06
1994     22        29498.29
1994     23        30639.86
1994     24        31401.89
1994     25        33334.97
1994     26        35604.59
1994     27        36037.84
1994     28        36279.05
1994     29        36911.93
1994     30        37397.44
1994     31        37511.84
1994     32        37345.25
1994     33        37182.84
1994     34        37413.39
1994     35        36738.88
1994     36        37376.87
1994     37        38518.29
1994     38        39442.16
1994     39        39376.30
1994     40        39623.46
1994     41        40157.66
1994     42        40056.90
1994     43        40378.79
1994     44        41864.04
1994     45        43513.43
1994     46        43694.43
1994     47        43426.40
1994     48        43897.89
1994     49        32121.81
1994     50        30805.99
1994     51        26953.82
1994     52        29419.87
1994     53        29213.69
1994     54        29292.73
1994     55        29244.12
1995     12        33057.79
1995     13        32182.26
1995     14        31430.40
1995     15        31627.19
1995     16        31927.41
1995     17        31867.69
1995     18        32536.41
1995     19        32401.86
1995     20        31249.87
1995     21        29229.12
1995     22        27900.87
1995     23        29523.89
1995     24        30671.34
1995     25        31420.96
1995     26        33326.73
1995     27        35589.56
1995     28        36016.36
1995     29        36261.80
1995     30        36917.08
1995     31        37387.11
1995     32        37506.12
1995     33        37367.86
1995     34        37199.56
1995     35        37407.01
1995     36        36758.36
1995     37        37382.34
1995     38        38513.99
1995     39        39449.14
1995     40        39364.84
1995     41        39612.24
1995     42        40144.23
1995     43        40033.55
1995     44        40350.79
1995     45        41819.80
1995     46        43451.72
1995     47        43630.70
1995     48        43372.25
1995     49        43796.98
1995     50        32058.70
1995     51        30732.72
1995     52        26862.27
1995     53        29337.11
1995     54        29124.60
1995     55        29214.43
1996     12        32851.32
1996     13        33092.50
1996     14        32214.12
1996     15        31457.30
1996     16        31655.38
1996     17        31958.00
1996     18        31905.96
1996     19        32514.27
1996     20        32390.40
1996     21        31275.89
1996     22        29246.78
1996     23        27943.46
1996     24        29564.67
1996     25        30687.95
1996     26        31427.16
1996     27        33342.50
1996     28        35565.82
1996     29        36012.96
1996     30        36258.00
1996     31        36880.76
1996     32        37400.66
1996     33        37512.28
1996     34        37370.37
1996     35        37210.65
1996     36        37412.26
1996     37        36775.04
1996     38        37372.56
1996     39        38507.82
1996     40        39421.22
1996     41        39349.61
1996     42        39605.81
1996     43        40110.34
1996     44        40007.21
1996     45        40298.87
1996     46        41767.89
1996     47        43400.62
1996     48        43572.58
1996     49        43277.05
1996     50        43699.88
1996     51        31990.62
1996     52        30642.89
1996     53        26792.73
1996     54        29250.41
1996     55        29044.91
1997     12        31934.49
1997     13        32899.46
1997     14        33112.97
1997     15        32250.67
1997     16        31482.35
1997     17        31692.66
1997     18        31994.15
1997     19        31883.70
1997     20        32514.01
1997     21        32399.05
1997     22        31316.70
1997     23        29289.96
1997     24        27987.45
1997     25        29583.64
1997     26        30712.14
1997     27        31451.08
1997     28        33346.50
1997     29        35575.09
1997     30        35984.19
1997     31        36253.38
1997     32        36892.72
1997     33        37391.24
1997     34        37520.89
1997     35        37380.27
1997     36        37209.80
1997     37        37420.37
1997     38        36768.86
1997     39        37358.56
1997     40        38472.65
1997     41        39407.99
1997     42        39354.27
1997     43        39578.30
1997     44        40063.68
1997     45        39954.36
1997     46        40251.00
1997     47        41724.88
1997     48        43327.59
1997     49        43485.89
1997     50        43186.61
1997     51        43614.64
1997     52        31906.47
1997     53        30562.26
1997     54        26721.93
1997     55        29168.29
1998     12        30784.10
1998     13        31978.35
1998     14        32926.70
1998     15        33147.93
1998     16        32295.74
1998     17        31525.04
1998     18        31722.06
1998     19        31971.93
1998     20        31895.83
1998     21        32508.58
1998     22        32453.74
1998     23        31340.30
1998     24        29332.32
1998     25        28005.87
1998     26        29592.04
1998     27        30722.24
1998     28        31471.66
1998     29        33365.13
1998     30        35586.43
1998     31        35998.85
1998     32        36254.22
1998     33        36907.19
1998     34        37392.51
1998     35        37521.40
1998     36        37395.38
1998     37        37220.72
1998     38        37423.25
1998     39        36765.00
1998     40        37349.86
1998     41        38483.76
1998     42        39389.29
1998     43        39345.84
1998     44        39538.54
1998     45        40021.36
1998     46        39911.57
1998     47        40201.41
1998     48        41657.11
1998     49        43253.36
1998     50        43409.49
1998     51        43107.67
1998     52        43503.22
1998     53        31810.41
1998     54        30468.61
1998     55        26635.09
1999     12        29918.63
1999     13        30807.88
1999     14        32009.23
1999     15        32962.39
1999     16        33199.00
1999     17        32332.14
1999     18        31544.32
1999     19        31681.70
1999     20        31930.45
1999     21        31881.18
1999     22        32540.52
1999     23        32428.56
1999     24        31339.36
1999     25        29336.58
1999     26        27984.96
1999     27        29594.73
1999     28        30726.03
1999     29        31505.37
1999     30        33378.72
1999     31        35591.68
1999     32        35972.55
1999     33        36263.67
1999     34        36889.48
1999     35        37385.88
1999     36        37532.24
1999     37        37405.43
1999     38        37210.68
1999     39        37428.29
1999     40        36758.24
1999     41        37336.76
1999     42        38460.87
1999     43        39381.24
1999     44        39317.14
1999     45        39513.17
1999     46        39969.47
1999     47        39848.58
1999     48        40133.32
1999     49        41594.18
1999     50        43180.05
1999     51        43329.25
1999     52        43014.11
1999     53        43372.03
1999     54        31700.30
1999     55        30372.29
2000     12        30740.33
2000     13        29938.66
2000     14        30830.88
2000     15        32049.19
2000     16        33002.82
2000     17        33228.00
2000     18        32347.13
2000     19        31485.51
2000     20        31634.99
2000     21        31915.08
2000     22        31914.42
2000     23        32518.76
2000     24        32437.35
2000     25        31333.99
2000     26        29304.38
2000     27        27982.24
2000     28        29610.74
2000     29        30754.54
2000     30        31510.87
2000     31        33348.11
2000     32        35565.42
2000     33        35952.97
2000     34        36219.36
2000     35        36868.25
2000     36        37376.70
2000     37        37521.86
2000     38        37399.03
2000     39        37209.57
2000     40        37400.16
2000     41        36725.05
2000     42        37320.39
2000     43        38459.52
2000     44        39342.71
2000     45        39266.75
2000     46        39452.21
2000     47        39904.46
2000     48        39779.94
2000     49        40066.78
2000     50        41504.09
2000     51        43086.06
2000     52        43238.34
2000     53        42894.49
2000     54        43226.43
2000     55        31609.85
2001     12        31419.24
2001     13        30784.62
2001     14        29980.84
2001     15        30883.25
2001     16        32098.04
2001     17        33037.53
2001     18        33264.91
2001     19        32290.85
2001     20        31493.97
2001     21        31631.02
2001     22        31952.45
2001     23        31928.02
2001     24        32548.45
2001     25        32443.46
2001     26        31335.71
2001     27        29338.68
2001     28        28024.05
